id,name,slug,city,state,category,subcategory,address,phone,website,email,description,whatsapp_number,latitude,longitude,claimed,verified,created_at,google_maps_url,instagram_url,facebook_url,rating,review_count,featured
10522,Adani Power,surat-adani-power,Surat,Gujarat,Restaurant,Premium Restaurant,"Shop No. 23, Ground Floor, Galleria Mall, Sector 3, Surat, Gujarat - 380330",+919800000522,https://adanipower.in,info@adanipower.in,"About Adani Power: A premier choice for restaurant needs located in Surat. Adani Power Limited (APL), a part of the diversified Adani Group, is the largest private thermal power producer in India. We have a power generation capacity of 12,450 MW comprising thermal power plants in Gujarat, Maharashtra, Karnataka, Rajasthan, and Chhattisgarh and a 40 MW solar power project in Gujarat. We were the world’s first company to set up a coal-based Supercritical thermal power project registered under the Clean Development Mechanism (CDM) of the Kyoto protocol. Despite being a new entrant to power generation in 2006, we capitalised on the project management skills of the Adani Group to set and more.",+919800000522,21.1816,72.8425,false,false,2026-06-13T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=21.1816,72.8425",https://instagram.com/adanipower,https://facebook.com/adanipower,4.3,839,false
10523,Lifestyle Treats,surat-lifestyle-treats,Surat,Gujarat,Restaurant,Premium Restaurant,"Shop No. 24, Ground Floor, Galleria Mall, Sector 4, Surat, Gujarat - 380345",+919800000523,https://lifestyletreats.in,info@lifestyletreats.in,"About Lifestyle Treats: A premier choice for restaurant needs located in Surat. Lifestyle is India's premier fashion destination for the latest trends and hottest styles. Lifestyle is India's leading fashion destination for the latest trends. Part of Dubai based retail and hospitality conglomerate - The Landmark Group, Lifestyle brings multiple categories including men, women and kids’ apparel, footwear, handbags, fashion accessories and beauty under the convenience of a single roof. Lifestyle provides seamless and hassle-free shopping, offering leading national and international brands along with the convenience of a true omni-channel experience with its online store lifestylestores.com. The company is recipient of numerous awards and accolades, including Most Admired Fashion Retail and more.",+919800000523,21.1828,72.84370000000001,false,false,2026-06-12T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=21.1828,72.84370000000001",https://instagram.com/lifestyletreats,https://facebook.com/lifestyletreats,4.4,834,false
10524,Vishal Mega Mart,surat-vishal-mega-mart,Surat,Gujarat,Restaurant,Premium Restaurant,"Shop No. 25, Ground Floor, Galleria Mall, Sector 5, Surat, Gujarat - 380360",+919800000524,https://vishalmegamart.in,info@vishalmegamart.in,"About Vishal Mega Mart: A premier choice for restaurant needs located in Surat. Vishal Mega Mart, one of the pioneers of retailing in India, is represented through its 322 brick and mortar stores across the length and breadth of the country. We strive to make the aspirations of our customers affordable. Having said that we do everything that can take us nearer to our goal. Our proposition -best price, best assortment and best quality makes us unique among the millions of our customers who give us a chance to service them daily. While our stores house groceries, FMCG, fashion, household, electronics among other categories, we are currently online with fashion and more.",+919800000524,21.184,72.84490000000001,true,true,2026-06-11T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=21.184,72.84490000000001",https://instagram.com/vishalmegamart,https://facebook.com/vishalmegamart,4.0,826,true
10525,Tata AIG General Insuran...,surat-tata-aig-general-insuran,Surat,Gujarat,Cafe,Premium Cafe,"Shop No. 1, Ground Floor, Galleria Mall, Sector 1, Surat, Gujarat - 380000",+919800000525,https://tataaiggeneralinsuran.in,info@tataaiggeneralinsuran.in,"About Tata AIG General Insuran...: A premier choice for cafe needs located in Surat. Tata AIG General Insurance Company Limited is a joint venture company between Tata Group and American International Group (AIG). Tata AIG General Insurance Company Limited celebrates 18 years of service this year (2019) since it commenced operations in India on January 22, 2001. The Company has grown strongly to emerge as the preferred private general insurance company in India with several pioneering firsts to its credit. Driven by a mission to create better tomorrows for Customers by delivering trustworthy and innovative risk solutions, Tata AIG’s broad portfolio of protection covers are backed by years of professional and more.",+919800000525,21.1552,72.8161,true,true,2026-06-15T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=21.1552,72.8161",https://instagram.com/tataaiggeneralinsuran,https://facebook.com/tataaiggeneralinsuran,3.9,684,true
10526,Toyota Kirloskar Motor,surat-toyota-kirloskar-motor,Surat,Gujarat,Cafe,Premium Cafe,"Shop No. 2, Ground Floor, Galleria Mall, Sector 2, Surat, Gujarat - 380015",+919800000526,https://toyotakirloskarmotor.in,info@toyotakirloskarmotor.in,"About Toyota Kirloskar Motor: A premier choice for cafe needs located in Surat. At Toyota, we uphold the philosophy of continuous improvement (Kaizen) because we believe that there is always scope to do better. It is this very philosophy that drives us towards quality, making it a way of life at Toyota. The tradition at Toyota has always been to provide premium quality cars backed with reliable services to our customers. We ensure that the quality meets the international standards while keeping in mind the local sensitivities. Our firm belief in putting customers first has constantly enabled us to respond effectively to your needs, whether in terms of quality, service and more.",+919800000526,21.1564,72.8173,false,false,2026-06-14T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=21.1564,72.8173",https://instagram.com/toyotakirloskarmotor,https://facebook.com/toyotakirloskarmotor,4.3,631,false
10527,Hinduja Tea House,surat-hinduja-tea-house,Surat,Gujarat,Cafe,Premium Cafe,"Shop No. 3, Ground Floor, Galleria Mall, Sector 3, Surat, Gujarat - 380030",+919800000527,https://hindujateahouse.in,info@hindujateahouse.in,"About Hinduja Tea House: A premier choice for cafe needs located in Surat. The Hinduja Group is a premier diversified transnational conglomerate. Employing more than 150,000 employees, our activities span across 100 countries, with direct presence in 38 countries. Operating globally in 10 business verticals that range from Industrial Manufacturing to Information Technology Enabled Services, we have a multi-billion-dollar revenue. In these business verticals, we enjoy flagship presence through leading companies, some of which are global and national icons. The Group was founded over a hundred years ago, by Shri P.D. Hinduja whose credo was ""My Dharma (duty) is to work so that I can give” with philanthropy being the and more.",+919800000527,21.157600000000002,72.8185,false,false,2026-06-13T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=21.157600000000002,72.8185",https://instagram.com/hindujateahouse,https://facebook.com/hindujateahouse,4.0,627,false
10528,HDFC Sales,surat-hdfc-sales,Surat,Gujarat,Cafe,Premium Cafe,"Shop No. 4, Ground Floor, Galleria Mall, Sector 4, Surat, Gujarat - 380045",+919800000528,https://hdfcsales.in,info@hdfcsales.in,"About HDFC Sales: A premier choice for cafe needs located in Surat. Headquartered in Mumbai, HDFC Sales was formed in January 2004. Today, after 16 years, it is a workforce of 11,000+ employees in over 350 branches across various locations in India. At HDFC Sales, our clients are at the heart of all our endeavours. We understand that our success only comes from ensuring all our products and services meet the unique needs of each of our clients. Our proactive customer-centric initiatives have ensured a steady upscale in our business and regularly create paths for expansion and growth. Our people are our strongest asset. We know that the talent and and more.",+919800000528,21.1588,72.81970000000001,false,true,2026-06-12T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=21.1588,72.81970000000001",https://instagram.com/hdfcsales,https://facebook.com/hdfcsales,4.1,619,false
10529,AXA Business,surat-axa-business,Surat,Gujarat,Cafe,Premium Cafe,"Shop No. 5, Ground Floor, Galleria Mall, Sector 5, Surat, Gujarat - 380060",+919800000529,https://axabusiness.in,info@axabusiness.in,"About AXA Business: A premier choice for cafe needs located in Surat. We see ourselves as change agents for radical innovations spanning big data, risk modeling, robotic automation, process and people transformation. Our employees are at the heart of our business and together we move forward in a culture of trust, such that our employees are in charge of the future. We are driven by our values, motivated by the desire to win, and bond as one large global team to quickly adapt to changing market dynamics. We are extremely proud of our roots and at the same time we are completely free to write out our future.",+919800000529,21.16,72.82090000000001,true,false,2026-06-11T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=21.16,72.82090000000001",https://instagram.com/axabusiness,https://facebook.com/axabusiness,3.8,610,false
10530,Info Edge,surat-info-edge,Surat,Gujarat,Cafe,Premium Cafe,"Shop No. 6, Ground Floor, Galleria Mall, Sector 1, Surat, Gujarat - 380075",+919800000530,https://infoedge.in,info@infoedge.in,"About Info Edge: A premier choice for cafe needs located in Surat. Info Edge has an in-depth understanding of the Indian consumer internet domain. With years of experience in the domain, strong cash flow generation and a diversified business portfolio, it one of the very few profitable pure play internet companies in the country. The company was incorporated on May 1, 1995 under the Companies Act, 1956 as Info Edge (India) Private Limited and became a public limited company on April 27, 2006. Starting with a classified recruitment online business, naukri.com, Info Edge has grown and diversified rapidly, setting benchmarks as a pioneer for others to follow. Driven by innovation, and more.",+919800000530,21.1612,72.8221,false,false,2026-06-10T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=21.1612,72.8221",https://instagram.com/infoedge,https://facebook.com/infoedge,3.9,588,false
10531,Telenor Cup,surat-telenor-cup,Surat,Gujarat,Cafe,Premium Cafe,"Shop No. 7, Ground Floor, Galleria Mall, Sector 2, Surat, Gujarat - 380090",+919800000531,https://telenorcup.in,info@telenorcup.in,"About Telenor Cup: A premier choice for cafe needs located in Surat. Telenor Group is a leading telecommunications company across the Nordics and Asia with 182 million customers and annual sales of around USD 13 billion (2018). Telenor Group has mobile operations in the Nordics, including Norway, Sweden, Denmark, Finland and in Asia, including Pakistan, Bangladesh, Thailand, Malaysia, Myanmar. We have a leading Nordic position in mobile, broadband and TV services, as well as substantial activities in subsidiaries and joint venture operations, including mobile financial services and online classifieds in the Asia region. Worldwide, Telenor Group and our operations’ teams are more than 20,000 people strong.",+919800000531,21.1624,72.8233,false,true,2026-06-09T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=21.1624,72.8233",https://instagram.com/telenorcup,https://facebook.com/telenorcup,4.4,573,true
10532,ValueLabs Barista,surat-valuelabs-barista,Surat,Gujarat,Cafe,Premium Cafe,"Shop No. 8, Ground Floor, Galleria Mall, Sector 3, Surat, Gujarat - 380105",+919800000532,https://valuelabsbarista.in,info@valuelabsbarista.in,"About ValueLabs Barista: A premier choice for cafe needs located in Surat. Technology, innovation and problem solving – that’s where we play. We specialize in digital enablement, software product development and data technology. We are a trusted technology partner to over 150 clients globally, serving them from 28 offices worldwide using our OneCompany® model of engagement. We were born out of an unselfish act when we built a free, computer based learning program for school students. To sustain this financially, we used the same infrastructure for software projects and the original team of 3 people has now grown to over 5,500. The founding unselfish gene is intact and we bring and more.",+919800000532,21.163600000000002,72.8245,false,false,2026-06-08T10:00:00Z,"https://www.google.com/maps/search/?api=1&query=21.163600000000002,72.8245",https://instagram.com/valuelabsbarista,https://facebook.com/valuelabsbarista,3.2,566,false
